locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date_utc,lat,long
225669,"City Hall, Chiangmai",pm25,36.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,37.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T16:00:00+00:00,18.840732,98.96978
