id,city,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,coordinates,lastUpdated,firstUpdated,measurements,bounds,manufacturers
2474515,,Thung Yao South (near Two Huts),,TH,,False,,"[{'id': 100, 'unit': 'c', 'count': 1149, 'average': 32.03095308939616, 'lastValue': 37.342560132344566, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-25T08:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 883, 'average': 99.29789384206136, 'lastValue': 39.4337797164917, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1149, 'average': 32.65714327494303, 'lastValue': 59.549702644348145, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-25T08:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 937, 'average': 43.33735116322835, 'lastValue': 16.458631197611492, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 261.3655255635579, 'lastValue': 141.85238202412924, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 937, 'average': 40404.39326985677, 'lastValue': 10219.671142578125, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 126.46250025431316, 'lastValue': 80.8663698832194, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 883, 'average': 181.17815462748212, 'lastValue': 70.10699462890625, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.317546, 'longitude': 98.448532}",2024-04-27T11:00:00+00:00,2024-02-25T08:00:00+00:00,6026,"[98.448532, 19.317546, 98.448532, 19.317546]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2155602,,Mae Hi: Bueng Pai Farm,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 356.0186400236907, 'lastValue': 220.18363316853842, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 858, 'average': 40618.743326822914, 'lastValue': 12784.482096354166, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 169.52304345590096, 'lastValue': 124.29999860127766, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1553, 'average': 26.071626981099445, 'lastValue': 35.313541412353516, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-01-28T12:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 858, 'average': 53.70328537623088, 'lastValue': 21.444642861684162, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 802, 'average': 135.4848370552063, 'lastValue': 48.170238176981606, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 802, 'average': 248.95656305948896, 'lastValue': 80.08496983846028, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1553, 'average': 26.54781738917033, 'lastValue': 73.23065535227458, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-01-28T12:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.344337, 'longitude': 98.446422}",2024-04-27T11:00:00+00:00,2024-01-28T12:00:00+00:00,6514,"[98.446422, 19.344337, 98.446422, 19.344337]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2297552,,Tha Pai Hot Springs,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 871, 'average': 206.53982963562012, 'lastValue': 69.5828857421875, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 121.77832306755914, 'lastValue': 78.07351175944011, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1558, 'average': 30.7944442431132, 'lastValue': 59.31860097249349, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-02T07:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 925, 'average': 36994.03145345052, 'lastValue': 9497.2275390625, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1558, 'average': 18.251818223433062, 'lastValue': 36.454464276631676, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-02T07:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 925, 'average': 50.918786923090614, 'lastValue': 21.904613335927326, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 871, 'average': 108.34009634653728, 'lastValue': 35.78526782989502, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 260.79528808593756, 'lastValue': 141.08512115478516, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.307811, 'longitude': 98.473538}",2024-04-27T11:00:00+00:00,2024-02-02T07:00:00+00:00,6796,"[98.473538, 19.307811, 98.473538, 19.307811]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2327978,,Mae Hi: Pittalew Art Gallery,,TH,,False,,"[{'id': 100, 'unit': 'c', 'count': 1572, 'average': 16.540475686391193, 'lastValue': 37.55029773712158, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-02T12:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1572, 'average': 19.926488240559895, 'lastValue': 81.03794638315837, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-02T12:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 42293.20263671875, 'lastValue': 13044.078857421875, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 61.66462063789368, 'lastValue': 38.53467241923014, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 228.2776785956489, 'lastValue': 165.89538637797037, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 113.38983175489636, 'lastValue': 94.40654691060384, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 884, 'average': 70.02369809150696, 'lastValue': 51.337350845336914, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 884, 'average': 120.96684506734213, 'lastValue': 86.57127888997395, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.344769, 'longitude': 98.453281}",2024-04-27T11:00:00+00:00,2024-02-02T12:00:00+00:00,6876,"[98.453281, 19.344769, 98.453281, 19.344769]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
270292,,Ban Pa Bong School,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 4765, 'average': 40.12465897166842, 'lastValue': 22.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2022-06-08T02:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2021-10-24T04:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 4765, 'average': 26.28457502623295, 'lastValue': 8.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2022-06-08T02:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-10-24T04:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.336111, 'longitude': 98.954444}",2022-06-08T02:00:00+00:00,2021-10-24T04:00:00+00:00,9530,"[98.954444, 19.336111, 98.954444, 19.336111]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]"
2439859,,Wat Mo Paeng,,TH,,False,,"[{'id': 100, 'unit': 'c', 'count': 1296, 'average': 23.498476219177245, 'lastValue': 35.686012268066406, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-17T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1296, 'average': 37.334191131591794, 'lastValue': 55.74568462371826, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-17T15:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 937, 'average': 47.45677876472473, 'lastValue': 19.23244063059489, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 884, 'average': 170.954159895579, 'lastValue': 69.22514915466309, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 937, 'average': 36097.05423990886, 'lastValue': 9267.633951822916, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 882, 'average': 87.37618327140808, 'lastValue': 35.91473197937012, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 43, 'average': 98.33298661973741, 'lastValue': 46.80431524912516, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 43, 'average': 210.74419657389322, 'lastValue': 84.6891377766927, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.379659, 'longitude': 98.396488}",2024-04-27T11:00:00+00:00,2024-02-17T15:00:00+00:00,6318,"[98.396488, 19.379659, 98.396488, 19.379659]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2439091,,Wiang Nuea: Mon Far Pai Cottages,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 445.55406951904297, 'lastValue': 274.23036193847656, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 882, 'average': 382.7520993550619, 'lastValue': 72.17285766601563, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 884, 'average': 185.64828186035155, 'lastValue': 42.999999618530275, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 190.76245032416452, 'lastValue': 147.33065541585287, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 42.73580622673035, 'lastValue': 17.42571430206299, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 40743.76285067471, 'lastValue': 11039.85712890625, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1296, 'average': 31.08684492111206, 'lastValue': 38.188571548461915, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-17T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1296, 'average': 26.497618913650513, 'lastValue': 62.09142837524414, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-17T11:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.369755, 'longitude': 98.449955}",2024-04-27T11:00:00+00:00,2024-02-17T11:00:00+00:00,6322,"[98.449955, 19.369755, 98.449955, 19.369755]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
1235996,,"Vieng Nua, Pai",,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 387.327380710178, 'lastValue': 300.59821701049805, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 45365.379557291664, 'lastValue': 14352.005940755209, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 190.24305513170032, 'lastValue': 169.77678553263345, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 5828, 'average': 29.19114589691162, 'lastValue': 35.96075916290283, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2023-07-15T13:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 882, 'average': 166.31324443817138, 'lastValue': 53.458333333333336, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5828, 'average': 17.85714292526245, 'lastValue': 80.16964276631673, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-15T13:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 882, 'average': 298.0183773040772, 'lastValue': 83.0699405670166, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 42.39456939697266, 'lastValue': 22.559374968210857, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.374620435850545, 'longitude': 98.44561078410078}",2024-04-27T11:00:00+00:00,2023-07-15T13:00:00+00:00,15386,"[98.44561078410078, 19.374620435850545, 98.44561078410078, 19.374620435850545]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}, {'modelName': 'N/A', 'manufacturerName': 'OpenAQ admin'}]"
2470105,,Pai: Paiformance Gym,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 257.67500135633685, 'lastValue': 140.05565452575684, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 137.50679630703397, 'lastValue': 85.22321446736653, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1167, 'average': 29.31111017862956, 'lastValue': 36.44821421305338, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-24T08:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 884, 'average': 123.43174072901408, 'lastValue': 50.1360117594401, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1167, 'average': 50.972222646077476, 'lastValue': 70.42172622680664, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-24T08:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 44294.91446940105, 'lastValue': 12799.504557291666, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 884, 'average': 213.24493242899578, 'lastValue': 78.0355650583903, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 49.49205390612285, 'lastValue': 19.825297514597576, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.353232, 'longitude': 98.438033}",2024-04-27T11:00:00+00:00,2024-02-24T08:00:00+00:00,6066,"[98.438033, 19.353232, 98.438033, 19.353232]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2136949,,Pai: Wednesday Market,,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 879, 'average': 225.8647623697917, 'lastValue': 82.7495527267456, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 140.69337272644043, 'lastValue': 103.05669593811035, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 937, 'average': 40510.05916341146, 'lastValue': 14332.519449869791, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 937, 'average': 50.76743936538696, 'lastValue': 19.741219997406006, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 881, 'average': 118.61803588867187, 'lastValue': 48.612053871154785, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 296.08391952514654, 'lastValue': 188.2114575703939, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1713, 'average': 28.001666641235353, 'lastValue': 38.211904525756836, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-01-24T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1713, 'average': 35.05119037628174, 'lastValue': 79.64553546905518, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-01-24T07:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.351845, 'longitude': 98.4411552}",2024-04-27T11:00:00+00:00,2024-01-24T07:00:00+00:00,7150,"[98.4411552, 19.351845, 98.4411552, 19.351845]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
