measurement_id,row,col,aod_055,tile_id,aod_datetime
123574,758,923,-28672.0,h27v07,2021-07-06 07:55:00+00:00
124094,745,916,-28672.0,h27v07,2021-07-06 07:55:00+00:00
124364,748,911,-28672.0,h27v07,2021-07-06 07:55:00+00:00
124630,765,927,-28672.0,h27v07,2021-07-06 07:55:00+00:00
124896,833,1018,-28672.0,h27v07,2021-07-06 07:55:00+00:00
125158,739,918,-28672.0,h27v07,2021-07-06 07:55:00+00:00
125422,768,933,-28672.0,h27v07,2021-07-06 07:55:00+00:00
125684,771,956,-28672.0,h27v07,2021-07-06 07:55:00+00:00
125916,748,930,-28672.0,h27v07,2021-07-06 07:55:00+00:00
126410,751,916,-28672.0,h27v07,2021-07-06 07:55:00+00:00
126676,742,938,-28672.0,h27v07,2021-07-06 07:55:00+00:00
126941,746,929,-28672.0,h27v07,2021-07-06 07:55:00+00:00
127185,752,912,-28672.0,h27v07,2021-07-06 07:55:00+00:00
127428,874,1042,-28672.0,h27v07,2021-07-06 07:55:00+00:00
127692,875,1044,-28672.0,h27v07,2021-07-06 07:55:00+00:00
127936,737,912,-28672.0,h27v07,2021-07-06 07:55:00+00:00
128201,301,843,-28672.0,h27v07,2021-07-06 07:55:00+00:00
128441,341,1139,-28672.0,h27v07,2021-07-06 07:55:00+00:00
128706,310,968,-28672.0,h27v07,2021-07-06 07:55:00+00:00
128972,284,647,-28672.0,h27v07,2021-07-06 07:55:00+00:00
141057,252,920,501.0,h27v07,2023-03-24 02:45:00+00:00
141058,252,920,501.0,h27v07,2023-03-24 02:45:00+00:00
141303,769,1014,600.0,h27v07,2023-03-24 02:45:00+00:00
141304,769,1014,600.0,h27v07,2023-03-24 02:45:00+00:00
141514,758,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
141515,758,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
141738,759,934,-28672.0,h27v07,2023-03-24 02:45:00+00:00
141739,759,934,-28672.0,h27v07,2023-03-24 02:45:00+00:00
141978,188,557,-28672.0,h27v07,2023-03-24 02:45:00+00:00
141979,188,557,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142219,224,622,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142220,224,622,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142452,763,905,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142453,763,905,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142684,746,904,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142685,746,904,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142868,754,926,-28672.0,h27v07,2023-03-24 02:45:00+00:00
142869,754,926,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143107,760,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143108,760,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143344,756,906,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143345,756,906,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143595,737,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143596,737,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143832,742,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
143833,742,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144062,756,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144063,756,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144305,426,1116,404.0,h27v07,2023-03-24 02:45:00+00:00
144306,426,1116,404.0,h27v07,2023-03-24 02:45:00+00:00
144546,879,1057,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144547,879,1057,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144774,755,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
144775,755,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145010,871,1037,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145011,871,1037,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145257,746,921,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145258,746,921,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145494,761,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145495,761,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145734,602,1035,265.0,h27v07,2023-03-24 02:45:00+00:00
145735,602,1035,265.0,h27v07,2023-03-24 02:45:00+00:00
145965,755,914,-28672.0,h27v07,2023-03-24 02:45:00+00:00
145966,755,914,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146214,747,926,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146215,747,926,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146459,517,765,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146460,517,765,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146687,746,927,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146688,746,927,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146936,744,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
146937,744,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147171,758,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147172,758,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147412,381,716,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147413,381,716,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147651,637,909,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147652,637,909,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147883,737,951,-28672.0,h27v07,2023-03-24 02:45:00+00:00
147884,737,951,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148124,606,1154,300.0,h27v07,2023-03-24 02:45:00+00:00
148125,606,1154,300.0,h27v07,2023-03-24 02:45:00+00:00
148374,740,858,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148375,740,858,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148611,744,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148612,744,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148832,746,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
148833,746,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149056,732,925,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149057,732,925,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149299,773,896,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149300,773,896,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149545,788,874,-28672.0,h27v07,2023-03-24 02:45:00+00:00
149546,788,874,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150016,760,911,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150017,760,911,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150247,747,935,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150248,747,935,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150479,733,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150480,733,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150718,254,932,440.0,h27v07,2023-03-24 02:45:00+00:00
150719,254,932,440.0,h27v07,2023-03-24 02:45:00+00:00
150959,145,648,-28672.0,h27v07,2023-03-24 02:45:00+00:00
150960,145,648,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151191,753,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151192,753,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151423,746,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151424,746,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151674,748,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151675,748,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151930,755,895,-28672.0,h27v07,2023-03-24 02:45:00+00:00
151931,755,895,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152186,761,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152187,761,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152432,797,989,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152433,797,989,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152646,745,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152647,745,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152874,752,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
152875,752,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153116,677,891,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153117,677,891,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153336,139,440,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153337,139,440,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153587,752,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153588,752,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153824,736,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
153825,736,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154297,730,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154298,730,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154538,662,829,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154539,662,829,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154779,10,462,-28672.0,h27v07,2023-03-24 02:45:00+00:00
154780,10,462,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155020,171,466,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155021,171,466,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155255,209,569,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155256,209,569,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155487,753,925,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155488,753,925,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155707,426,1035,321.0,h27v07,2023-03-24 02:45:00+00:00
155879,882,1063,-28672.0,h27v07,2023-03-24 02:45:00+00:00
155880,882,1063,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156111,735,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156112,735,919,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156362,731,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156363,731,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156599,742,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156600,742,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156840,843,1035,-28672.0,h27v07,2023-03-24 02:45:00+00:00
156841,843,1035,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157079,391,527,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157080,391,527,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157310,753,948,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157311,753,948,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157802,755,921,-28672.0,h27v07,2023-03-24 02:45:00+00:00
157803,755,921,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158023,757,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158024,757,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158247,749,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158248,749,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158488,656,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158489,656,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158706,748,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158707,748,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158925,752,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
158926,752,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159157,746,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159158,746,915,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159398,717,788,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159399,717,788,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159593,95,520,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159594,95,520,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159831,206,555,-28672.0,h27v07,2023-03-24 02:45:00+00:00
159832,206,555,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160058,750,897,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160059,750,897,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160275,755,898,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160276,755,898,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160518,752,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160519,752,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160764,623,874,-28672.0,h27v07,2023-03-24 02:45:00+00:00
160765,623,874,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161216,748,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161217,748,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161440,752,933,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161441,752,933,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161691,763,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161692,763,910,-28672.0,h27v07,2023-03-24 02:45:00+00:00
161938,757,1151,161.0,h27v07,2023-03-24 02:45:00+00:00
161939,757,1151,161.0,h27v07,2023-03-24 02:45:00+00:00
162170,753,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
162171,753,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
162612,748,920,-28672.0,h27v07,2023-03-24 02:45:00+00:00
162613,748,920,-28672.0,h27v07,2023-03-24 02:45:00+00:00
162846,777,845,-28672.0,h27v07,2023-03-24 02:45:00+00:00
162847,777,845,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163077,503,980,360.0,h27v07,2023-03-24 02:45:00+00:00
163078,503,980,360.0,h27v07,2023-03-24 02:45:00+00:00
163316,206,538,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163317,206,538,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163557,145,445,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163558,145,445,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163798,555,775,-28672.0,h27v07,2023-03-24 02:45:00+00:00
163799,555,775,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164034,729,1032,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164035,729,1032,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164504,743,924,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164505,743,924,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164723,756,934,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164724,756,934,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164949,715,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
164950,715,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165181,758,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165182,758,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165422,180,395,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165423,180,395,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165894,745,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
165895,745,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166126,748,911,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166127,748,911,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166360,765,927,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166361,765,927,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166603,833,1018,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166604,833,1018,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166827,739,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
166828,739,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167075,768,933,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167076,768,933,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167317,771,956,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167318,771,956,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167545,748,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
167546,748,930,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168081,751,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168082,751,916,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168310,742,938,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168311,742,938,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168561,746,929,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168562,746,929,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168749,752,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168750,752,912,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168954,874,1042,-28672.0,h27v07,2023-03-24 02:45:00+00:00
168955,874,1042,-28672.0,h27v07,2023-03-24 02:45:00+00:00
169193,875,1044,-28672.0,h27v07,2023-03-24 02:45:00+00:00
169194,875,1044,-28672.0,h27v07,2023-03-24 02:45:00+00:00
169432,301,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
169433,301,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
169649,341,1139,429.0,h27v07,2023-03-24 02:45:00+00:00
169650,341,1139,429.0,h27v07,2023-03-24 02:45:00+00:00
169890,310,968,353.0,h27v07,2023-03-24 02:45:00+00:00
169891,310,968,353.0,h27v07,2023-03-24 02:45:00+00:00
170131,284,647,-28672.0,h27v07,2023-03-24 02:45:00+00:00
170132,284,647,-28672.0,h27v07,2023-03-24 02:45:00+00:00
170616,429,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
170617,429,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
170859,473,1152,227.0,h27v07,2023-03-24 02:45:00+00:00
170860,473,1152,227.0,h27v07,2023-03-24 02:45:00+00:00
171102,613,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
171103,613,843,-28672.0,h27v07,2023-03-24 02:45:00+00:00
171338,220,364,-28672.0,h27v07,2023-03-24 02:45:00+00:00
171339,220,364,-28672.0,h27v07,2023-03-24 02:45:00+00:00
171977,359,654,-28672.0,h27v07,2023-03-24 02:45:00+00:00
171978,359,654,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172218,426,746,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172219,426,746,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172443,422,652,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172444,422,652,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172675,886,1156,-28672.0,h27v07,2023-03-24 02:45:00+00:00
172676,886,1156,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173157,890,906,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173158,890,906,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173388,748,940,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173389,748,940,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173620,761,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173621,761,918,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173851,737,950,-28672.0,h27v07,2023-03-24 02:45:00+00:00
173852,737,950,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174083,750,897,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174084,750,897,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174312,756,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174313,756,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174542,742,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174543,742,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174774,728,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174775,728,913,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174972,757,904,-28672.0,h27v07,2023-03-24 02:45:00+00:00
174973,757,904,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175203,734,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175204,734,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175435,747,909,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175436,747,909,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175666,743,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175667,743,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175887,743,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
175888,743,917,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176109,752,920,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176110,752,920,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176340,753,948,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176341,753,948,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176572,757,935,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176573,757,935,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176797,745,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
176798,745,932,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177024,752,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177025,752,922,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177255,752,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177256,752,923,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177496,647,864,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177497,647,864,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177737,48,387,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177738,48,387,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177978,263,505,-28672.0,h27v07,2023-03-24 02:45:00+00:00
177979,263,505,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178221,332,939,388.0,h27v07,2023-03-24 02:45:00+00:00
178222,332,939,388.0,h27v07,2023-03-24 02:45:00+00:00
178462,374,584,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178463,374,584,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178701,76,344,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178702,76,344,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178941,215,439,-28672.0,h27v07,2023-03-24 02:45:00+00:00
178942,215,439,-28672.0,h27v07,2023-03-24 02:45:00+00:00
3336,252,920,-28672.0,h27v07,2019-11-15 06:10:00+00:00
3337,252,920,-28672.0,h27v07,2019-11-15 06:10:00+00:00
3959,252,920,41.0,h27v07,2019-12-18 03:50:00+00:00
3960,252,920,41.0,h27v07,2019-12-18 03:50:00+00:00
4197,252,920,-28672.0,h27v07,2019-12-07 05:30:00+00:00
4198,252,920,-28672.0,h27v07,2019-12-07 05:30:00+00:00
11652,252,920,69.0,h27v07,2020-12-17 03:15:00+00:00
11653,252,920,69.0,h27v07,2020-12-17 03:15:00+00:00
184118,428,142,-28672.0,h28v08,2024-04-07 06:05:00+00:00
184119,428,142,-28672.0,h28v08,2024-04-07 06:05:00+00:00
194469,414,74,-28672.0,h28v08,2024-04-07 06:05:00+00:00
194470,414,74,-28672.0,h28v08,2024-04-07 06:05:00+00:00
203781,414,75,-28672.0,h28v08,2024-04-07 06:05:00+00:00
203782,414,75,-28672.0,h28v08,2024-04-07 06:05:00+00:00
1208,252,920,-28672.0,h27v07,2019-08-21 06:45:00+00:00
1209,252,920,-28672.0,h27v07,2019-08-21 06:45:00+00:00
10037,252,920,-28672.0,h27v07,2020-10-30 08:00:00+00:00
10038,252,920,-28672.0,h27v07,2020-10-30 08:00:00+00:00
10039,252,920,-28672.0,h27v07,2020-10-30 08:00:00+00:00
1721,252,920,460.0,h27v07,2019-09-27 04:00:00+00:00
1722,252,920,460.0,h27v07,2019-09-27 04:00:00+00:00
1723,252,920,460.0,h27v07,2019-09-27 04:00:00+00:00
2154,252,920,-28672.0,h27v07,2019-09-08 03:30:00+00:00
2155,252,920,-28672.0,h27v07,2019-09-08 03:30:00+00:00
9507,252,920,-28672.0,h27v07,2020-09-25 07:30:00+00:00
9508,252,920,-28672.0,h27v07,2020-09-25 07:30:00+00:00
26574,428,142,-28672.0,h28v08,2021-05-10 03:20:00+00:00
26575,428,142,-28672.0,h28v08,2021-05-10 03:20:00+00:00
50784,414,74,196.0,h28v08,2021-05-10 03:20:00+00:00
50785,414,74,196.0,h28v08,2021-05-10 03:20:00+00:00
32227,405,1127,-28672.0,h27v08,2021-05-22 06:40:00+00:00
32228,405,1127,-28672.0,h27v08,2021-05-22 06:40:00+00:00
41138,188,1065,-28672.0,h27v08,2021-05-22 06:40:00+00:00
41139,188,1065,-28672.0,h27v08,2021-05-22 06:40:00+00:00
43456,104,968,-28672.0,h27v08,2021-05-22 06:40:00+00:00
43457,104,968,-28672.0,h27v08,2021-05-22 06:40:00+00:00
48068,357,1167,-28672.0,h27v08,2021-05-22 06:40:00+00:00
48069,357,1167,-28672.0,h27v08,2021-05-22 06:40:00+00:00
13386,252,920,1161.0,h27v07,2021-03-21 03:30:00+00:00
13387,252,920,1161.0,h27v07,2021-03-21 03:30:00+00:00
12029,252,920,-28672.0,h27v07,2021-01-27 07:55:00+00:00
12030,252,920,-28672.0,h27v07,2021-01-27 07:55:00+00:00
4339,252,920,-28672.0,h27v07,2019-12-01 07:45:00+00:00
4340,252,920,-28672.0,h27v07,2019-12-01 07:45:00+00:00
53318,252,920,-28672.0,h27v07,2021-06-04 07:55:00+00:00
53319,252,920,-28672.0,h27v07,2021-06-04 07:55:00+00:00
14157,252,920,-28672.0,h27v07,2021-04-10 07:45:00+00:00
14158,252,920,-28672.0,h27v07,2021-04-10 07:45:00+00:00
627,252,920,-28672.0,h27v07,2019-07-17 03:10:00+00:00
628,252,920,-28672.0,h27v07,2019-07-17 03:10:00+00:00
6550,252,920,-28672.0,h27v07,2020-04-21 04:55:00+00:00
6551,252,920,-28672.0,h27v07,2020-04-21 04:55:00+00:00
2270,252,920,-28672.0,h27v07,2019-09-03 07:50:00+00:00
2271,252,920,-28672.0,h27v07,2019-09-03 07:50:00+00:00
141101,252,920,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141102,252,920,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141338,769,1014,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141339,769,1014,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141546,758,918,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141547,758,918,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141778,759,934,-28672.0,h27v07,2023-03-21 06:50:00+00:00
141779,759,934,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142018,188,557,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142019,188,557,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142259,224,622,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142260,224,622,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142492,763,905,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142493,763,905,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142724,746,904,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142725,746,904,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142896,754,926,-28672.0,h27v07,2023-03-21 06:50:00+00:00
142897,754,926,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143151,760,930,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143152,760,930,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143384,756,906,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143385,756,906,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143639,737,912,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143640,737,912,-28672.0,h27v07,2023-03-21 06:50:00+00:00
143872,742,932,-28672.0,h27v07,2023-03-21 06:50:00+00:00
